116.532	129.134	134.018	1420.23	530.324	93.7247	619.012	212.193	45.1325	111.539	92.7446	179.424	70.0378	75.8204	118.282	150.758	67.6039	212.772	10426.9	146.342	3232.2	3153.43	490.182	218.496	31.6827	65.1212	618.097	66.5209	177.027	2995.49	109.035	148.446	28266.3	15099.3	1731.75	156.884	187.447	454.006	430.655	98.2614	205.576	74.8659	165.053	394.951	178.132	95.2472	182.821	2100
102.274	131.042	143.07	1679.3	631.415	112.921	635.729	236.237	59.6212	128.85	89.6307	208.558	105.278	99.7785	160.238	215.561	102.05	278.829	13417.9	199.423	3014.28	4300.02	823.075	380.076	50.6858	115.43	810.758	64.341	206.521	2845.59	120.991	171.372	38923.8	14552.4	2055.54	216.067	242.033	300.013	292.587	151.23	268.93	121.723	291.758	606.708	305.947	135.879	221.666	2200
83.5915	150.702	160.547	1754.92	658.918	130.952	663.141	241.883	75.0028	121.77	97.4686	171.722	88.0844	86.9391	104.452	194.787	68.322	255.218	11960.6	232.462	2952.78	4123.1	497.854	218.936	54.932	115.144	1037.52	71.0472	201.763	2502.74	92.3493	132.713	31946.8	13128.2	716.602	218.415	246.719	233.389	232.564	73.5588	189.432	60.1478	127.775	577.922	224.937	85.5646	176.578	2200
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710
0	0	0	0	9.29736	0	6.24593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39681	0	4.68505	685
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000
0	0	0	6.96057	97.2221	0	110.207	0	0	47.7278	3.98342	127.512	0	0	19.9882	8.68612	70.3526	64.5596	0	0	0	0	0	0	0	33.0619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56208	2750
0	0	0	0	0	0	38.569	0	0	0	0.588435	0	0	0	0	0	22.8383	0	0	0	0	0	0	0	0	0	0	0	104.339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66207	2750
0	0	0	0	3.451	0	7.63179	0	0	0	0	0	0	0	0	0	4.79339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54368	0	20.9529	2600
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2481
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2970
